,AUTORID,IDPARIDADE,TIPOPRODUCAO,NOMECOMPLETODOSAUTORES,NOMEPARACITACAO,ORDEMIDCNPQ,ORDEMDEAUTORIA,NOMEGRANDEAREADOCONHECIMENTO1,NOMEDAAREADOCONHECIMENTO1,NOMEDASUBAREADOCONHECIMENTO1,NOMEDAESPECIALIDADE1,NOMEGRANDEAREADOCONHECIMENTO2,NOMEDAAREADOCONHECIMENTO2,NOMEDASUBAREADOCONHECIMENTO2,NOMEDAESPECIALIDADE2,NOMEGRANDEAREADOCONHECIMENTO3,NOMEDAAREADOCONHECIMENTO3,NOMEDASUBAREADOCONHECIMENTO3,NOMEDAESPECIALIDADE3,TIPO,TITULODOCAPITULODOLIVRO,ANO,PAISDEPUBLICACAO,IDIOMA,MEIODEDIVULGACAO,HOMEPAGEDOTRABALHO,FLAGRELEVANCIA,DOI,TITULODOCAPITULODOLIVROINGLES,FLAGDIVULGACAOCIENTIFICA,TITULODOLIVRO,NUMERODEVOLUMES,PAGINAINICIAL,PAGINAFINAL,ISBN,ORGANIZADORES,NUMERODAEDICAOREVISAO,NUMERODASERIE,CIDADEDAEDITORA,NOMEDAEDITORA,PALAVRACHAVE1,PALAVRACHAVE2,PALAVRACHAVE3,PALAVRACHAVE4,PALAVRACHAVE5,PALAVRACHAVE6,SETORDEATIVIDADE1,SETORDEATIVIDADE2,SETORDEATIVIDADE3,ID
2443,5854856000021815,3967,CAPITULO-DE-LIVRO-PUBLICADO,Fábio da Silva Fortes| Ana Cláudia Peters Salgado| Eduardo Lacerda Faria Rocha|,"FORTES, Fábio da Silva| SALGADO, A. C. P.| Rocha, Eduardo Lacerda Faria.|",5854856000021815| | |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,A ars grammatica ? questões sobre bilinguismo e culturas em contato no Império Romano do Oriente,2016,Brasil,Português,MEIO_DIGITAL,,NAO,,,NAO,"Questões de identidade, tradução, línguas e culturas em contato.",,110,123.0,9788575901793,"FREITAS Letícia R. F.; MOZZILLO, Isabella; RASSIER, Luciana",1,,Pelotas,Editora da Universidade Católica de Pelotas,2018-08-02T21:07:54.788Z,,,,,,,,,2444
2444,5854848038464290,3968,CAPITULO-DE-LIVRO-PUBLICADO,Helcimara de Souza Telles| Pedro Fraiha| Nayla Lopes|,"TELLES, Helcimara de Souza| Pedro Fraiha| LOPES, N.|",5854848038464290| | |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,Escândalos midiáticos de corrupção e pragmatismo: campanhas e voto para prefeito em Belo Horizonte,2016,Brasil,Português,IMPRESSO,,NAO,,Escândalos midiáticos de corrupção e pragmatismo: campanhas e voto para prefeito em Belo Horizonte,NAO,A lógica das eleições municipais,1,203,248.0,9788522518395,Antonio Lavareda; Helcimara Telles,1,,Rio de Janeiro,Fundação Getúlio Vargas,2018-08-02T21:07:54.789Z,,,,,,,,,2445
2445,5854848038464290,537,CAPITULO-DE-LIVRO-PUBLICADO,Helcimara de Souza Telles|,"TELLES, Helcimara de Souza|",5854848038464290|,1|,,,,,,,,,,,,,Capítulo de livro publicado,Crise Política ou Crise na Política? O processo de impeachment da Presidente Dilma Rousseff e seus desdobramentos (a)políticos,2016,Brasil,Português,IMPRESSO,,NAO,,Crise Política ou Crise na Política? O processo de impeachment da Presidente Dilma Rousseff e seus desdobramentos (a)políticos,NAO,A crise política brasileira em perspectiva,1,15,49.0,9788574749853,Paulo Edgar R. Resende; Vitor de Angelo,1,,Florianópolis,Insular,2018-08-02T21:03:32.170Z,,,,,,,,,2446
2446,5867094552579031,538,CAPITULO-DE-LIVRO-PUBLICADO,Francelli Aparecida Cordeiro Neves|,"NEVES, F. A. C.|",|,1|,CIENCIAS_DA_SAUDE,,Clínica Médica,Doenças Infecciosas e Parasitárias,,,,,,,,,Capítulo de livro publicado,Eventos Adversos Relacionados a Medicamentos - Farmacovigilância,2016,Brasil,Português,NAO_INFORMADO,,SIM,,,NAO,Segurança do Paciente - Como Garantir Qualidade nos Serviços de Saúde,1,137,155.0,9788584000760,Guilherme Armond,1,,,DOC Content,2018-08-02T21:03:32.170Z,,,,,,,,,2447
2447,5870481256357623,972,CAPITULO-DE-LIVRO-PUBLICADO,Márcia Schmaltz| Igor Antônio Lourenço da Silva| Adriana Silvina Pagano| Fábio Alves| Ana Luisa Varani Leal| Derek Wong| Lidia Chao| Paulo Quaresma|,"SCHMALTZ, M.;SCHMALTZ, MARCIA;SCMALTZ, MARCIA| Silva, Igor| PAGANO, A. S.| ALVES, F.| ALVL| DW| CHAO, L.| P. Q.|",5870481256357623| | 9048531014341931| 9416515750429105| | | | |,1| 2| 3| 4| 5| 6| 7| 8|,LINGUISTICA_LETRAS_E_ARTES,,Tradução,EStudos Processuais da Tradução,LINGUISTICA_LETRAS_E_ARTES,Lingüística,Linguística Computacional,,,,,,Capítulo de livro publicado,Cohesive relations in text comprehension and production: An exploratory study comparing translation and post-editing,2016,Alemanha,Inglês,VARIOS,http://link.springer.com/chapter/10.1007/978-3-319-20358-4_11,SIM,10.1007/978-3-319-20358-4_11,Cohesive relations in text comprehension and production: An exploratory study comparing translation and post-editing,NAO,New Directions in Empirical Translation Process Research: Exploring the CRITT TPR-DB,,239,264.0,9783319203577,Michael Carl; Srinivas Bangalore; Moritz Schaeffer,1,,Berlim,Springer International Publishing,,,,,,,,,,2448
2448,5873711149993322,1669,CAPITULO-DE-LIVRO-PUBLICADO,Helder dos Anjos Augusto| Cristh Ellen Ferreira Pinheiro| Giliarde de Souza Brito| Cledinaldo Aparecido Dias| Luciano Vieira Lima|,"AUGUSTO, Helder dos Anjos| PINHEIRO, C. E. F.| BRITO, Giliarde de Souza| Cledinaldo Aparecido Dias| LIMA, L. V.|",2924032437850069| | 5873711149993322| | |,1| 2| 3| 4| 5|,,,,,,,,,,,,,Capítulo de livro publicado,Para quê qualificação no rural? As oportunidades dos educandos do curso residência jovem da UFMG ? campus Montes Claros,2016,Brasil,Português,NAO_INFORMADO,http://www.aacademica.org/repositorio.digital.uemg.frutal/2.pdf,NAO,,,NAO,Juventudes e sociedade no Brasil: estudos transdisciplinares,1,376,407.0,9788558640466,Otávio Luiz Machado,1,,Frutal,Editora Prospectiva,,,,,,,,,,2449
2449,5891492535518645,973,CAPITULO-DE-LIVRO-PUBLICADO,"Marília Ferreira Gomes| MAILLARD, PHILIPPE|","GOMES, MARILIA FERREIRA| MAILLARD, PHILIPPE|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Detection of Tree Crowns in Very High Spatial Resolution Images,2016,Brasil,Português,VARIOS,http://www.intechopen.com/books/environmental-applications-of-remote-sensing/detection-of-tree-crowns-in-very-high-spatial-resolution-images,SIM,10.5772/62122,,SIM,Environmental Applications of Remote Sensing,,75,82.0,9789535124436,,1,,,InTech,,,,,,,,,,2450
2450,5896277282332288,539,CAPITULO-DE-LIVRO-PUBLICADO,Luis Felipe Duarte Flores|,"FLORES, L. F.|",5896277282332288|,1|,,,,,,,,,,,,,Capítulo de livro publicado,Midiatização em conflito: Reflexões sobre a Guerra do Golfo no cinema de Harun Farocki (no prelo),2016,Brasil,Português,MEIO_DIGITAL,,NAO,,,NAO,Midiatização e textualidades: Dimensões teóricas e aplicações empíricas,1,1,,9999999991,Carlos Alberto de Carvalho,1,,,,2018-08-02T21:03:32.171Z,,,,,,,,,2451
2451,5897817732930153,540,CAPITULO-DE-LIVRO-PUBLICADO,Elida Mara Leite Rabelo|,"RABELO, E. M. L.|",|,1|,,,,,,,,,,,,,Capítulo de livro publicado,Hymenolepis nana,2016,Brasil,Bretão,IMPRESSO,,NAO,,,SIM,Parasitologia Humana,1,283,286.0,9788538807155,"Alan Lane de Melo, Pedro Marcos Linardi, Ricardo W. Almeida Vítor, David Pereira Neves",13,,Belo Horizonte,Elida,2018-08-02T21:03:32.172Z,,,,,,,,,2452
2452,5904602438774021,541,CAPITULO-DE-LIVRO-PUBLICADO,Jupira Gomes de Mendonça|,"MENDONÇA, J. G.|",5904602438774021|,1|,CIENCIAS_SOCIAIS_APLICADAS,,Fundamentos do Planejamento Urbano e Regional,,,,,,,,,,Capítulo de livro publicado,Análise comparativa da estrutura socioespacial das metrópoles brasileiras: um recorte metodológico,2016,Brasil,Português,NAO_INFORMADO,,NAO,,,NAO,Políticas Públicas na América Latina: novas territorialidades e processos,1,150,169.0,9788538602941,"FARIA, C. A. P. (Org.) ; ROCHA, Carlos Vasconcelos. (Org.) ; FILGUEIRAS, Cristina Almeida Cunha (Org.) ; SOUKI, L. G.",1,,Porto Alegre,UFRGS Editora,2018-08-02T21:03:32.172Z,,,,,,,,,2453
2453,6461707333488084,2422,CAPITULO-DE-LIVRO-PUBLICADO,Misabel de Abreu Machado Derzi| Thomas da Rosa de Bustamante|,"DERZI, M. A. M.| BUSTAMANTE, T. R.|",| 9752509896150589|,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,O princípio federativo e a igualdade: uma perspectiva crítica para o sistema jurídico brasileiro a partir da análise do modelo alemã,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,"Federalismo, justiça distributiva e royalties do petróleo: três escritos sobre Direito Constitucional e o Estado Federal Brasileiro",,7,39.0,9788582382226,,1,,Belo Horizonte,Arraes Editores,,,,,,,,,,2454
2454,6461707333488084,2423,CAPITULO-DE-LIVRO-PUBLICADO,Misabel de Abreu Machado Derzi| Thomas da Rosa de Bustamante|,"DERZI, M. A. M.| BUSTAMANTE, T. R.|",| 9752509896150589|,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Royalties do petróleo e o equilíbrio federativo: reflexões sobre a Lei 12.734/2012 e a ADI 4.917,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,"Federalismo, justiça distributiva e royalties do petróleo: três escritos sobre Direito Constitucional e o Estado Federal Brasileiro",,43,75.0,9788582382226,,1,,Belo Horizonte,Arraes Editores,,,,,,,,,,2455
2455,6461707333488084,4050,CAPITULO-DE-LIVRO-PUBLICADO,Misabel de Abreu Machado Derzi| Thomas da Rosa de Bustamante| Sacha Calmon Navarro Coêlho|,"DERZI, M. A. M.| BUSTAMANTE, T. R.| COÊLHO, Sacha Calmon Navarro|",| 9752509896150589| 7507927543005255|,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,"Mar territorial, plataforma continental, competência tributária e royalties do petróleo: uma análise da contribuição do Professor Raul Machado Horta",2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,"Federalismo, justiça distributiva e royalties do petróleo: três escritos sobre Direito Constitucional e o Estado Federal Brasileiro",,79,99.0,9788582382226,,1,,Belo Horizonte,Arraes Editores,2018-08-02T21:07:54.844Z,,,,,,,,,2456
2456,6461707333488084,594,CAPITULO-DE-LIVRO-PUBLICADO,Misabel de Abreu Machado Derzi|,"DERZI, M. A. M.|",|,1|,,,,,,,,,,,,,Capítulo de livro publicado,Limitações ao poder de tributar na Constituição de 1988 e sua relação com o CTN,2016,Brasil,Português,IMPRESSO,,NAO,,,SIM,Direito tributário contemporâneo: 50 anos do Código Tributário Nacional,,86,116.0,9788520368763,"Mendes, Gilmar Ferreira; Coêlho, Sacha Calmon Navarro (Coord.); Mendes, Francisco Schertel Ferreira; Carneiro, Rafael Araripe; Teixeira, Tiago Conde (Org.)",1,,São Paulo,Revista dos Tribunais,2018-08-02T21:03:32.214Z,,,,,,,,,2457
2457,6461707333488084,4051,CAPITULO-DE-LIVRO-PUBLICADO,Misabel de Abreu Machado Derzi| Thomas da Rosa de Bustamante|,"DERZI, M. A. M.| BUSTAMANTE, T. R.|",| 9752509896150589|,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,O método científico de Souto Maior Borges e a interpretação do Direito Tributário: descortinando o horizonte teórico do artigo 108 do Código Tributário Nacional,2016,Brasil,Português,IMPRESSO,,NAO,,,SIM,Direito tributário comemoração dos 50 anos do Código Tributário Nacional: estudos em homenagem a Souto Maior Borges,,303,319.0,9788577922895,"OLIVEIRA, José André Wanderley Dantas de; ROSENBLATT, Paulo (Org.)",1,,Recife,Editora Nossa Livraria,2018-08-02T21:07:54.845Z,,,,,,,,,2458
2458,6461707333488084,4052,CAPITULO-DE-LIVRO-PUBLICADO,Misabel de Abreu Machado Derzi| Fernando Daniel de Moura Fonseca|,"DERZI, M. A. M.| FONSECA, F. D. M.|",| 5361510543568125|,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Depreciação acelerada na agroindústria - questões controvertidas,2016,Brasil,Português,NAO_INFORMADO,,NAO,,,SIM,50 Anos do Código Tributário Nacional,,921,942.0,8583100805,"CARVALHO, Paulo de Barros (Coord.); SOUZA, Priscila de (Org.)",1,,São Paulo,Noeses,2018-08-02T21:07:54.846Z,,,,,,,,,2459
2459,6461707333488084,1514,CAPITULO-DE-LIVRO-PUBLICADO,Misabel de Abreu Machado Derzi| André Mendes Moreira|,"DERZI, MISABEL DE ABREU MACHADO| MOREIRA, André Mendes|",| 2162607115118731|,1| 2|,CIENCIAS_SOCIAIS_APLICADAS,,Direito Tributário,,,,,,,,,,Capítulo de livro publicado,Base de cálculo do IPTU: correção monetária por decreto. Possibilidade e limites,2016,Brasil,Português,MEIO_DIGITAL,,NAO,,,SIM,"Concorrência, globalização e governança tributária: contribuições ao XVIII Congresso",,1,25.0,9788545001010,"SANTIAGO, Igor Mauler; FRATTARI, Rafhael; LOBATO, Valter de Souza (Coord.)",1,,Belo Horizonte,Fórum,,,,,,,,,,2460
2460,6472187383620058,595,CAPITULO-DE-LIVRO-PUBLICADO,Alessandro Rodrigues Lima|,"LIMA, A. R.|",|,1|,,,,,,,,,,,,,Capítulo de livro publicado,Ilustrando insetos,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Ilustração Zoológica,,73,80.0,9788566644104,Rosa Maria Alves Pereira,1,,Belo Horizonte,Frente Verso Editora,2018-08-02T21:03:32.215Z,,,,,,,,,2461
2461,6472473535602882,596,CAPITULO-DE-LIVRO-PUBLICADO,Renata Rodrigues de Pádua|,"PÁDUA, Renata Rodrigues|",6472473535602882|,1|,,,,,,,,,,,,,Capítulo de livro publicado,A TEORIA DA ASSOCIAÇÃO DIFERENCIAL E O CRIME DO COLARINHO BRANCO: as contribuições de Sutherland e a sociedade da segunda modernidade,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Limites ao poder punitivo: diálogos na ciência penal contemporânea,Único,513,546.0,9788584252343,,1,,Belo Horizonte,Editora DPlácido,2018-08-02T21:03:32.216Z,,,,,,,,,2462
2462,6472473535602882,4053,CAPITULO-DE-LIVRO-PUBLICADO,Renata Rodrigues de Pádua| Luís Augusto Sanzo Brodt|,"PÁDUA, Renata Rodrigues| BRODT, L. A. S.|",6472473535602882| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,DO BEM JURÍDICO NO CRIME DE LAVAGEM DE DINHEIRO: da proteção à ordem econômica ao controle de tráfego do patrimônio,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Limites ao poder punitivo: diálogos na ciência penal contemporânea,Único,275,310.0,9788584252343,,1,,Belo Horizonte,Editora DPlácido,2018-08-02T21:07:54.846Z,,,,,,,,,2463
2463,6477409101333398,4054,CAPITULO-DE-LIVRO-PUBLICADO,Terezinha de Fátima Carvalho de Souza| Bernadete Santos Campello|,"Souza, T. F.C.| CAMPELLO, B. S.|",| |,1| 2|,CIENCIAS_SOCIAIS_APLICADAS,,,,,,,,,,,,Capítulo de livro publicado,Aspectos contemporâneos do controle bibliográfico: das abordagens tradicionais para as virtuais,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Fontes de informação digital,1,199,217.0,9788572168540,Maria Inês Tomaél; Adriana Rosecler Alcará,1,,Londrina,Eduel Editora da Universidade Estadual de Londrina,2018-08-02T21:07:54.847Z,,,,,,,,,2464
2464,6484765243984493,4055,CAPITULO-DE-LIVRO-PUBLICADO,Alexandre Ernesto Silva| Kátia Poles|,"SILVA, AE| POLES, K.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Princípios dos cuidados paliativos e legislação,2016,Brasil,Português,NAO_INFORMADO,,NAO,,,NAO,Oncologia para enfermagem,1,477,487.0,9788520445266,"Andrea Bezerra Rodrigues, Patrícia Peres de Oliveira",1,,Barueri,Manole,2018-08-02T21:07:54.848Z,,,,,,,,,2465
2465,6491986063246350,597,CAPITULO-DE-LIVRO-PUBLICADO,Kelly Cristine Ribeiro|,"APOEMA, Keu|",|,1|,LINGUISTICA_LETRAS_E_ARTES,,Contação de histórias,,,,,,,,,,Capítulo de livro publicado,A mulher cacatua e as tensões na escrita sobre as tradições orais de Timor-Leste,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Tradições Orais de Timor-Leste,,269,293.0,9788569957102,Vicente Paulino; Keu Apoema,1,,Belo Horizonte/Dili,Casa Apoema/Universidade Nacional Timor-Lorosa'e,2018-08-02T21:03:32.216Z,,,,,,,,,2466
2466,4753093810427849,3786,CAPITULO-DE-LIVRO-PUBLICADO,Meiriele Tavares Araujo| Isabela Silva Cancio Velloso|,"ARAUJO, M. T.| Velloso, ISC|",7275516342786140| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Planejamento da assistência de pacientes vítimas de trauma,2016,Brasil,Português,VARIOS,http://www.portalsecad.com.br/demoArtigo.php?programa=27,NAO,,,NAO,Associação Brasileira de Enfermagem,,89,136.0,9788583229179,Vale EG; Peruzzo SA; Felli VEA,1,,Porto Alegre,Artmed Panamericana,2018-08-02T21:07:54.599Z,,,,,,,,,2467
2467,4753093810427849,2014,CAPITULO-DE-LIVRO-PUBLICADO,Raquel Souza Azevedo| Katiucia Martins| Isabela Silva Cancio Velloso| Edgar Nunes Moraes| Luciana de Oliveira Assis|,"AZEVEDO, R. S.| MARTINS, K.| Velloso, ISC| MORAES, E. N.| ASSIS, L. O.|",| | | | |,1| 2| 3| 4| 5|,,,,,,,,,,,,,Capítulo de livro publicado,Facilitando o autocuidado,2016,Brasil,Português,IMPRESSO,https://www.folium.com.br/produto/kit-fundamentos-do-cuidado-ao-idoso-fragil-2/,NAO,,,NAO,Fundamentos do cuidado ao idoso frágil,1,275,305.0,9788584500123,Edgar Nunes de Moraes; Raquel de Souza Azevedo,1,,Belo Horizonte,Folium,,,,,,,,,,2468
2468,4754069463763916,3787,CAPITULO-DE-LIVRO-PUBLICADO,Vanderlei Vilaça de Moura| Cláubia Pereira Bezerra Lima| Agnaldo Kenji Fuzimo Martins|,"MOURA, V. V.| LIMA, C. P. B.| MARTINS, A. K. F.|",4754069463763916| | |,1| 2| 3|,ENGENHARIAS,,,,,,,,,,,,Capítulo de livro publicado,Anexo A Equação para determinação da atividade específica de minérios e concentrados em equilíbrio secular,2016,Brasil,Português,VARIOS,,NAO,,,NAO,NORM: GUIA PRÁTICO,1,1,236.0,9788592221102,RÓCIO GLÓRIA DOS REIS,1,1.0,Rio de Janeiro,,2018-08-02T21:07:54.600Z,,,,,,,,,2469
2469,4768139395374184,3788,CAPITULO-DE-LIVRO-PUBLICADO,Sheila Milena Pessoa dos Santos| Alana Golçalves Xavier| Lais Vasconcelos Santos|,"SANTOS, S. M. P.| XAVIER, A. G.| SANTOS, L. V.|",| | |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,Saúde Sexual e Reprodutiva: enfoque na sexualidade e relações de gênero,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Enfermagem Avançada: uma guia para a prática,,331,348.0,9788567806358,Rudval Souza da Silva; Isaiane Santos Bittencourt; Gilvânia Patrícia do Nascimento Paixão,1,,Salvador,Sanar,2018-08-02T21:07:54.600Z,,,,,,,,,2470
2470,4775864389654132,3789,CAPITULO-DE-LIVRO-PUBLICADO,Roberto Eustaáquio dos Santos| Thiago Alfenas Fialho|,"SANTOS, Roberto E.| FIALHO, Thiago A.|",5820491279373765| |,1| 2|,CIENCIAS_SOCIAIS_APLICADAS,,,,CIENCIAS_SOCIAIS_APLICADAS,Ciência da Informação,Arquivologia,,,,,,Capítulo de livro publicado,Cadernetas de Campo da Comissão Construtora da Nova Capital: Preservação Digital e Horizontes de Estudo,2016,Brasil,Português,VARIOS,http://www.2cihclb.arq.up.pt/,SIM,,,NAO,Livro de Actas do 2º Congresso Internacional de História de Construção Luso-Brasileira - Culturas Partilhadas,2,773,786.0,9789898527110,"PÓVOAS, Rui Fernandes; MATEUS, João Mascarenhas",1,,Porto (Portugal),Sociedade Portuguesa de Estudos de História de Construção (SPEHC),2018-08-02T21:07:54.601Z,,,,,,,,,2471
2471,4776313846149869,447,CAPITULO-DE-LIVRO-PUBLICADO,Fernanda Codevilla Soares|,"SOARES, F. C.;SOARES, FERNANDA CODEVILLA|",4776313846149869|,1|,CIENCIAS_HUMANAS,,Arqueologia Histórica,,,,,,,,,,Capítulo de livro publicado,Introdução,2016,Brasil,Português,IMPRESSO,,NAO,,Introdução,NAO,"Comida, Cultura e Sociedade: Arqueologia da Alimentação no Mundo Moderno",1,11,24.0,9788541507493,Fernanda Codevilla Soares,1,,Recife,UFPE,2018-08-02T21:03:32.117Z,,,,,,,,,2472
2472,4776313846149869,1763,CAPITULO-DE-LIVRO-PUBLICADO,Fernanda Codevilla Soares| Will Lucas Silva Pena| Luiz Alberto Silveira da Rosa| Taísa Correa Jóia|,"SOARES, F. C.;SOARES, FERNANDA CODEVILLA| PENA, W. L. S.| ROSA, L. A. S.| JOIA, T. C.|",4776313846149869| | | |,1| 2| 3| 4|,CIENCIAS_HUMANAS,,Arqueologia Histórica,,CIENCIAS_HUMANAS,Arqueologia,Arqueologia Antártica,,,,,,Capítulo de livro publicado,A (des) Construção da Embriaguez em Solos Antárticos,2016,Brasil,Português,IMPRESSO,,NAO,,A (des) Construção da Embriaguez em Solos Antárticos,NAO,"Comida, Cultura e Sociedade: Arqueologia da Alimentação no Mundo Moderno",1,139,168.0,9788541507493,Fernanda Codevilla Soares,1,,Recife,UFPE,,,,,,,,,,2473
2473,4789790536067575,967,CAPITULO-DE-LIVRO-PUBLICADO,"Flávia Peres Nunes| Dayrell, Roberta L. C.| Silveira, Fernando A. O.| Negreiros, Daniel| de Santana, Denise Garcia| Carvalho, Fabio Janoni| Garcia, Queila Souza| Fernandes, G. Wilson|","Nunes, Flávia Peres| Dayrell, Roberta L. C.| Silveira, Fernando A. O.| Negreiros, Daniel| de Santana, Denise Garcia| Carvalho, Fabio Janoni| Garcia, Queila Souza| Fernandes, G. Wilson|",| | | | 2947351352984231| | | |,1| 2| 3| 4| 5| 6| 7| 8|,,,,,,,,,,,,,Capítulo de livro publicado,Seed Germination Ecology in Rupestrian Grasslands,2016,Brasil,Português,VARIOS,http://link.springer.com/10.1007/978-3-319-29808-5_10,NAO,10.1007/978-3-319-29808-5_10,,NAO,Ecology and Conservation of Mountaintop grasslands in Brazil,,207,225.0,9783319298078,Geraldo Wilson Fernandes,1,,,Springer International Publishing,,,,,,,,,,2474
2474,4786927139430779,1445,CAPITULO-DE-LIVRO-PUBLICADO,Evandro José Lemos da Cunha| Yacy-Ara Froner Gonçalves| Luiz Antônio Cruz Souza| Jussara Vitoria de Freitas do Espirito Santo|,"CUNHA, E. J. L.| GONCALVES, Y. F.| SOUZA, L. A. C.| SANTO, J. V. F. E.|",4786927139430779| | 7052822499655835| |,1| 2| 3| 4|,LINGUISTICA_LETRAS_E_ARTES,,Conservação e Restauração,,,,,,,,,,Capítulo de livro publicado,'Degradação de materiais constitutivos da fotografia sobre vidro - complexidade de materiais e critérios de intervenções - caso Chichico Alkimim'.,2016,Brasil,Português,VARIOS,,NAO,,,NAO,Ciências do Patrimônio: Horizontes Transdisciplinares.,1,177,188.0,9788599528792,Alessandra Rosado e Willi de Barros Gonçalves,1,1.0,Belo Horizonte - MG,Arquivo Público Mineiro,,,,,,,,,,2475
2475,4795434109217837,3790,CAPITULO-DE-LIVRO-PUBLICADO,Bruno Otávio Arantes| Renato Francisco dos Reis| Thiago de Assis Silva| Hélio Navarro de Queiroz Filho| Geraldo Eugênio da Costa| Rafael Cesar Lima Nogueira|,"ARANTES, B. O.| REIS, R. F.| SILVA, T. A.| QUEIROZ FILHO, H. N.| COSTA, G. E.| NOGUEIRA, R. C. L.|",3390183443568861| 0673814018097781| | 9608597158835688| 4795434109217837| |,1| 2| 3| 4| 5| 6|,CIENCIAS_SOCIAIS_APLICADAS,,Administração Pública,Política e Planejamento Governamentais,CIENCIAS_HUMANAS,Educação,Planejamento e Avaliação Educacional,Política Educacional,,,,,Capítulo de livro publicado,Perfil dos alunos da educação tecnológica: os discentes da FaPP/CBH/UEMG,2016,Brasil,Português,IMPRESSO,,SIM,,,NAO,Sobre Gestão e Políticas Públicas,,235,249.0,9788562578663,Bruno Otávio Arantes; Luciana Gelape dos Santos; Patrícia Rosânia de Sá Moura,1,,Barbacena,EdUEMG,2018-08-02T21:07:54.602Z,,,,,,,,,2476
2476,4798051040050933,448,CAPITULO-DE-LIVRO-PUBLICADO,Elisgardênia de Oliveira Chaves|,"CHAVES, ELisgardênia de O.|",|,1|,,,,,,,,,,,,,Capítulo de livro publicado,"Livro Didático e Ensino de História: políticas públicas, produções e usos",2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,"História, Políticas Públicas e Educação.",183,73,88.0,9788578264352,Roberto da Silva Júnior; Dogival Alencar da Silva,1º,,Fortaleza,EdUECE,2018-08-02T21:03:32.117Z,,,,,,,,,2477
2477,5345161010687256,2154,CAPITULO-DE-LIVRO-PUBLICADO,Ananda Martins Carvalho| Maria Tereza Fonseca Dias| Juliano dos Santos Calixto| Ingrid de Paula|,"CARVALHO, A. M.| DIAS, M. T. F.| Calixto, J.| PAULA, I.|",| | | |,1| 2| 3| 4|,,,,,,,,,,,,,Capítulo de livro publicado,Ocupações urbanas de Belo Horizonte e o direito à moradia e à cidade nas metrópoles,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Cidade e Alteridade: Convivência Multicultural e Justiça Urbana,1,126,146.0,9788584253456,Miracy Barbosa de Souza; Fernanda de Lazari Mundim; Aline Rose Pereira,1,,Belo Horizonte,DPlácido,,,,,,,,,,2478
2478,5348806019535128,496,CAPITULO-DE-LIVRO-PUBLICADO,Patrícia Ferreira dos Santos|,"SANTOS, P. F.|",5348806019535128|,1|,CIENCIAS_HUMANAS,,História de Minas Gerais,,CIENCIAS_HUMANAS,História,História do Brasil,,,,,,Capítulo de livro publicado,Os bispos na História,2016,Brasil,Português,IMPRESSO,,NAO,,,SIM,Mariana. Assim nasceram as Minas Gerais: uma visão panorâmica da História.,1,152,152.0,9788562658075,"CAMÊLLO, Roque.",1,1.0,Belo Horizonte,Nitro,2018-08-02T21:03:32.145Z,,,,,,,,,2479
2479,5352059274589464,3889,CAPITULO-DE-LIVRO-PUBLICADO,Geane Alzamora| Joana Ziller de Araujo Josephson| Carlos D´Andrea|,"ALZAMORA, Geane| ZILLER, Joana| D´ANDREA, Carlos|",8572132339129140| | |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,"Imagens que informam, imagens que vinculam: reflexões sobre os fluxos audiovisuais nas jornadas de junho",2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,"Democracia digital: publicidade, instituições e confronto político",,449,474.0,9788542301694,"MENDONÇA, Ricardo Fabrino; PEREIRA, Marcus Abílio; FILGUEIRAS, Fernando",1,,Belo Horizonte,Editora UFMG,2018-08-02T21:07:54.674Z,,,,,,,,,2480
